0965602,Kietrz,16,"50°04'47"" 18°00'08"""
0966040,Zdzieszowice,16,"50°25'28"" 18°07'30"""
0932353,Praszka,16,"51°03'14"" 18°27'11"""
0965364,Gogolin,16,"50°29'30"" 18°01'20"""
0931490,Gorzów Śląski,16,"51°01'41"" 18°25'20"""
0966004,Zawadzkie,16,"50°36'22"" 18°28'57"""
0965677,Krapkowice,16,"50°28'29"" 17°58'02"""
0965281,Głogówek,16,"50°21'12"" 17°51'52"""
0965424,Kędzierzyn-Koźle,16,"50°20'39"" 18°12'26"""
0965832,Otmuchów,16,"50°27'55"" 17°10'21"""
0965878,Prudnik,16,"50°19'17"" 17°34'50"""
0965619,Kluczbork,16,"50°58'23"" 18°12'52"""
0965631,Kolonowskie,16,"50°39'12"" 18°23'03"""
0965855,Paczków,16,"50°27'51"" 17°00'23"""
0965714,Leśnica,16,"50°25'43"" 18°10'59"""
0965915,Strzelce Opolskie,16,"50°30'40"" 18°18'02"""
0931454,Dobrodzień,16,"50°43'43"" 18°26'36"""
0965996,Wołczyn,16,"51°01'05"" 18°03'00"""
0965967,Ujazd,16,"50°23'22"" 18°20'60"""
0974392,Kolbuszowa,18,"50°14'35"" 21°46'27"""
0982233,Dębica,18,"50°03'03"" 21°24'25"""
0982345,Pilzno,18,"49°58'42"" 21°17'28"""
0953059,Jasło,18,"49°44'45"" 21°28'25"""
0814493,Brzostek,18,"49°52'47"" 21°24'38"""
0953817,Ustrzyki Dolne,18,"49°25'48"" 22°35'13"""
0972192,Jarosław,18,"50°01'08"" 22°41'01"""
0975078,Tyczyn,18,"49°57'50"" 22°01'49"""
0952410,Krosno,18,"49°41'31"" 21°46'01"""
0972683,Sieniawa,18,"50°10'40"" 22°36'34"""
0953881,Zagórz,18,"49°30'51"" 22°16'01"""
0974400,Leżajsk,18,"50°15'47"" 22°25'06"""
0981133,Stalowa Wola,18,"50°34'07"" 22°03'56"""
0975010,Strzyżów,18,"49°52'13"" 21°47'38"""
0974825,Ropczyce,18,"50°03'10"" 21°36'40"""
0810615,Zaklików,18,"50°45'21"" 22°06'07"""
0980352,Baranów Sandomierski,18,"50°29'50"" 21°32'36"""
0971672,Przemyśl,18,"49°46'56"" 22°46'31"""
0974133,Rzeszów,18,"50°02'28"" 21°59'57"""
0980636,Nowa Dęba,18,"50°24'59"" 21°45'01"""
0600496,Dubiecko,18,"49°49'30"" 22°23'33"""
0982411,Radomyśl Wielki,18,"50°11'46"" 21°16'41"""
0972447,Lubaczów,18,"50°09'27"" 23°07'21"""
0972051,Cieszanów,18,"50°14'44"" 23°07'50"""
0974937,Sędziszów Małopolski,18,"50°04'16"" 21°42'07"""
0606984,Narol,18,"50°20'56"" 23°19'37"""
0972507,Oleszyce,18,"50°10'05"" 23°01'54"""
0953007,Iwonicz-Zdrój,18,"49°33'57"" 21°47'34"""
0974529,Łańcut,18,"50°03'57"" 22°13'39"""
0972080,Dynów,18,"49°49'06"" 22°13'41"""
0974280,Błażowa,18,"49°53'07"" 22°06'02"""
0953237,Jedlicze,18,"49°42'45"" 21°38'29"""
0974966,Sokołów Małopolski,18,"50°13'49"" 22°07'12"""
0980530,Nisko,18,"50°31'07"" 22°08'52"""
0644750,Boguchwała,18,"49°58'56"" 21°56'23"""
0980850,Rudnik nad Sanem,18,"50°26'30"" 22°14'48"""
0981386,Ulanów,18,"50°29'28"" 22°16'02"""
0972513,Przeworsk,18,"50°03'31"" 22°29'37"""
0972424,Kańczuga,18,"49°59'00"" 22°24'42"""
0953510,Sanok,18,"49°33'36"" 22°12'08"""
0953421,Rymanów,18,"49°34'34"" 21°52'03"""
0974328,Głogów Małopolski,18,"50°09'04"" 21°57'37"""
0974618,Mielec,18,"50°17'17"" 21°25'14"""
0974788,Nowa Sarzyna,18,"50°19'13"" 22°20'37"""
0972594,Radymno,18,"49°57'06"" 22°49'07"""
0608316,Pruchnik,18,"49°54'22"" 22°30'56"""
0353968,Kołaczyce,18,"49°48'26"" 21°26'01"""
0952924,Dukla,18,"49°33'18"" 21°41'04"""
0658828,Przecław,18,"50°11'39"" 21°28'47"""
0952841,Brzozów,18,"49°41'39"" 22°01'10"""
0953409,Lesko,18,"49°28'19"" 22°19'43"""
0980085,Tarnobrzeg,18,"50°34'12"" 21°40'14"""
0977539,Augustów,20,"53°50'32"" 22°58'39"""
0407380,Szepietowo,20,"52°52'08"" 22°32'43"""
0922923,Dąbrowa Białostocka,20,"53°39'17"" 23°20'48"""
0977717,Lipsk,20,"53°44'01"" 23°24'13"""
0032655,Krynki,20,"53°15'52"" 23°46'28"""
0922811,Choroszcz,20,"53°08'42"" 22°59'31"""
0957620,Wysokie Mazowieckie,20,"52°55'12"" 22°30'49"""
0957324,Ciechanowiec,20,"52°40'45"" 22°29'59"""
0957637,Zambrów,20,"52°58'53"" 22°14'40"""
0395984,Czyżew,20,"52°47'55"" 22°18'60"""
0922886,Czarna Białostocka,20,"53°18'21"" 23°16'56"""
0922410,Białystok,20,"53°07'56"" 23°10'07"""
0957241,Łomża,20,"53°10'43"" 22°04'32"""
0977456,Suwałki,20,"54°06'07"" 22°55'37"""
0031727,Kleszczele,20,"52°34'30"" 23°19'33"""
0957420,Kolno,20,"53°24'33"" 21°56'07"""
0922685,Bielsk Podlaski,20,"52°46'16"" 23°11'25"""
0041312,Suchowola,20,"53°34'42"" 23°06'23"""
0977918,Sejny,20,"54°06'23"" 23°20'59"""
0923035,Hajnówka,20,"52°44'36"" 23°35'01"""
0922745,Brańsk,20,"52°44'36"" 22°50'30"""
0923348,Mońki,20,"53°24'18"" 22°47'58"""
0957560,Szczuczyn,20,"53°33'47"" 22°17'08"""
0923578,Zabłudów,20,"53°00'54"" 23°20'02"""
0922998,Drohiczyn,20,"52°23'49"" 22°39'32"""
0923526,Wasilków,20,"53°11'56"" 23°12'26"""
0923360,Siemiatycze,20,"52°25'47"" 22°51'54"""
0923213,Knyszyn,20,"53°18'46"" 22°55'10"""
0957459,Nowogród,20,"53°13'34"" 21°52'45"""
0957360,Goniądz,20,"53°29'19"" 22°43'57"""
0043446,Tykocin,20,"53°12'23"" 22°46'23"""
0923443,Sokółka,20,"53°24'26"" 23°30'14"""
0034507,Michałowo,20,"53°01'60"" 23°36'23"""
0957548,Stawiski,20,"53°22'46"" 22°09'21"""
0957376,Grajewo,20,"53°38'49"" 22°27'18"""
0923472,Supraśl,20,"53°12'19"" 23°20'15"""
0957382,Jedwabne,20,"53°17'14"" 22°18'09"""
0923510,Suraż,20,"52°57'00"" 22°57'21"""
0923271,Łapy,20,"52°59'22"" 22°52'47"""
0957465,Rajgród,20,"53°43'47"" 22°41'30"""
0932904,Nowy Staw,22,"54°08'10"" 19°00'34"""
0933016,Gdańsk,22,"54°21'07"" 18°38'47"""
0934837,Starogard Gdański,22,"53°58'05"" 18°31'51"""
0934100,Gdynia,22,"54°31'04"" 18°32'20"""
0977278,Słupsk,22,"54°28'01"" 17°01'39"""
0934783,Sopot,22,"54°26'35"" 18°33'41"""
0932726,Dzierzgoń,22,"53°55'21"" 19°20'48"""
0932991,Sztum,22,"53°55'15"" 19°01'47"""
0977427,Ustka,22,"54°34'50"" 16°51'43"""
0977373,Lębork,22,"54°32'28"" 17°44'59"""
0977380,Łeba,22,"54°45'31"" 17°33'21"""
0977404,Miastko,22,"54°00'01"" 16°58'33"""
0977344,Kępice,22,"54°14'34"" 16°53'16"""
0932815,Malbork,22,"54°02'08"" 19°01'55"""
0932755,Krynica Morska,22,"54°22'48"" 19°26'13"""
0932880,Nowy Dwór Gdański,22,"54°12'50"" 19°07'02"""
0162139,Czarna Woda,22,"53°50'41"" 18°05'60"""
0934777,Skórcz,22,"53°47'38"" 18°31'30"""
0934903,Tczew,22,"54°05'17"" 18°47'58"""
0934470,Gniew,22,"53°50'08"" 18°49'20"""
0977290,Bytów,22,"54°10'11"" 17°29'21"""
0932790,Kwidzyn,22,"53°44'06"" 18°56'08"""
0934599,Pelplin,22,"53°55'42"" 18°41'51"""
0932962,Prabuty,22,"53°45'22"" 19°12'16"""
0934659,Reda,22,"54°36'19"" 18°20'50"""
0934694,Rumia,22,"54°34'42"" 18°23'52"""
0934984,Wejherowo,22,"54°36'22"" 18°13'60"""
0935015,Władysławowo,22,"54°47'24"" 18°24'31"""
0934636,Puck,22,"54°43'02"" 18°24'27"""
0935127,Żukowo,22,"54°20'44"" 18°21'52"""
0934501,Hel,22,"54°36'19"" 18°48'10"""
0934518,Jastarnia,22,"54°41'57"" 18°40'22"""
0934553,Kościerzyna,22,"54°07'16"" 17°58'39"""
0977338,Debrzno,22,"53°32'18"" 17°14'07"""
0934547,Kartuzy,22,"54°20'04"" 18°11'58"""
0977321,Człuchów,22,"53°40'02"" 17°21'32"""
0977309,Czarne,22,"53°41'01"" 16°56'25"""
0928854,Chojnice,22,"53°41'40"" 17°34'00"""
0928848,Brusy,22,"53°53'07"" 17°43'27"""
0934620,Pruszcz Gdański,22,"54°15'44"" 18°38'10"""
0928920,Czersk,22,"53°47'42"" 17°58'35"""
0934754,Skarszewy,22,"54°04'16"" 18°26'25"""
0219566,Pilica,24,"50°28'06"" 19°39'29"""
0942222,Pszczyna,24,"49°58'35"" 18°57'31"""
0221936,Sośnicowice,24,"50°16'20"" 18°31'47"""
0932413,Szczekociny,24,"50°37'34"" 19°49'07"""
0942469,Racibórz,24,"50°05'26"" 18°13'11"""
0944126,Toszek,24,"50°27'17"" 18°31'12"""
0215427,Krzanowice,24,"50°01'05"" 18°07'31"""
0942765,Rybnik,24,"50°05'35"" 18°32'30"""
0943150,Siemianowice Śląskie,24,"50°18'17"" 19°01'34"""
0931678,Kłobuck,24,"50°54'19"" 18°56'16"""
0943204,Siewierz,24,"50°28'10"" 19°14'11"""
0943724,Świętochłowice,24,"50°17'31"" 18°54'57"""
0923584,Bielsko-Biała,24,"49°49'20"" 19°02'42"""
0944534,Tychy,24,"50°07'25"" 18°59'13"""
0945380,Zabrze,24,"50°17'55"" 18°47'13"""
0945746,Żory,24,"50°02'44"" 18°41'40"""
0931589,Kalety,24,"50°33'51"" 18°53'03"""
0927642,Żywiec,24,"49°41'06"" 19°11'31"""
0939473,Dąbrowa Górnicza,24,"50°19'34"" 19°12'19"""
0938077,Bieruń,24,"50°05'30"" 19°05'28"""
0941582,Imielin,24,"50°08'46"" 19°11'09"""
0940890,Lędziny,24,"50°07'49"" 19°06'30"""
0940000,Gliwice,24,"50°17'32"" 18°40'02"""
0945083,Pszów,24,"50°02'13"" 18°23'46"""
0945108,Radlin,24,"50°02'52"" 18°28'17"""
0940163,Jastrzębie-Zdrój,24,"49°57'07"" 18°36'08"""
0943121,Rydułtowy,24,"50°03'48"" 18°25'15"""
0944853,Wodzisław Śląski,24,"50°00'16"" 18°27'42"""
0940335,Jaworzno,24,"50°12'13"" 19°16'13"""
0943428,Sosnowiec,24,"50°17'07"" 19°10'41"""
0940884,Kuźnia Raciborska,24,"50°12'00"" 18°18'43"""
0939409,Czerwionka-Leszczyny,24,"50°09'32"" 18°39'49"""
0943902,Miasteczko Śląskie,24,"50°29'25"" 18°55'20"""
0938806,Radzionków,24,"50°23'60"" 18°54'11"""
0943285,Sławków,24,"50°17'54"" 19°23'18"""
0941487,Mysłowice,24,"50°12'43"" 19°08'52"""
0942104,Piekary Śląskie,24,"50°22'40"" 18°56'37"""
0942630,Ruda Śląska,24,"50°16'35"" 18°51'50"""
0941197,Łazy,24,"50°25'40"" 19°23'36"""
0943813,Tarnowskie Góry,24,"50°26'43"" 18°51'11"""
0938670,Bytom,24,"50°20'54"" 18°54'56"""
0938887,Chorzów,24,"50°17'58"" 18°57'09"""
0930868,Częstochowa,24,"50°48'43"" 19°07'40"""
0937474,Katowice,24,"50°15'52"" 19°01'25"""
0942216,Poręba,24,"50°29'16"" 19°20'18"""
0925850,Szczyrk,24,"49°42'43"" 19°01'09"""
0941286,Mikołów,24,"50°10'06"" 18°54'14"""
0941984,Orzesze,24,"50°06'31"" 18°47'33"""
0945491,Zawiercie,24,"50°29'27"" 19°25'27"""
0939094,Czechowice-Dziedzice,24,"49°54'40"" 19°00'26"""
0926996,Wilamowice,24,"49°54'59"" 19°09'10"""
0140675,Olsztyn,24,"50°45'02"" 19°16'03"""
0931945,Lubliniec,24,"50°40'08"" 18°41'05"""
0926677,Ustroń,24,"49°43'13"" 18°48'43"""
0931750,Koniecpol,24,"50°46'22"" 19°40'37"""
0924158,Cieszyn,24,"49°44'55"" 18°38'02"""
0925258,Strumień,24,"49°55'02"" 18°45'48"""
0931862,Krzepice,24,"50°58'15"" 18°43'42"""
0931365,Blachownia,24,"50°47'03"" 18°57'45"""
0937899,Będzin,24,"50°19'27"" 19°08'09"""
0932057,Myszków,24,"50°34'32"" 19°19'34"""
0931827,Koziegłowy,24,"50°35'60"" 19°09'47"""
0939349,Czeladź,24,"50°18'55"" 19°04'18"""
0945232,Wojkowice,24,"50°21'46"" 19°02'41"""
0940849,Knurów,24,"50°13'23"" 18°40'01"""
0942417,Pyskowice,24,"50°23'52"" 18°37'39"""
0941748,Ogrodzieniec,24,"50°27'06"" 19°31'18"""
0932494,Woźniki,24,"50°35'09"" 19°03'33"""
0941139,Łaziska Górne,24,"50°08'58"" 18°50'25"""
0927091,Wisła,24,"49°39'15"" 18°51'39"""
0932643,Żarki,24,"50°37'35"" 19°21'50"""
0925198,Skoczów,24,"49°48'07"" 18°47'15"""
0257118,Oleśnica,26,"50°27'02"" 21°03'50"""
0262310,Pierzchnica,26,"50°41'51"" 20°45'14"""
0947580,Pińczów,26,"50°31'12"" 20°31'36"""
0947716,Skarżysko-Kamienna,26,"51°06'56"" 20°53'43"""
0948472,Włoszczowa,26,"50°51'06"" 19°58'09"""
0802202,Osiek,26,"50°31'12"" 21°26'34"""
0945930,Kielce,26,"50°52'18"" 20°37'53"""
0980783,Połaniec,26,"50°25'57"" 21°16'50"""
0981274,Staszów,26,"50°33'51"" 21°10'03"""
0981417,Zawichost,26,"50°48'22"" 21°51'34"""
0980777,Ożarów,26,"50°53'10"" 21°39'55"""
0236429,Daleszyce,26,"50°48'05"" 20°48'24"""
0276802,Wąchock,26,"51°04'26"" 21°00'37"""
0275062,Szydłów,26,"50°35'27"" 21°00'24"""
0946987,Działoszyce,26,"50°21'58"" 20°21'04"""
0256142,Nowy Korczyn,26,"50°17'59"" 20°48'29"""
0258715,Pacanów,26,"50°23'59"" 21°02'28"""
0247670,Łagów,26,"50°46'30"" 21°05'03"""
0947076,Kazimierza Wielka,26,"50°16'03"" 20°29'13"""
0257963,Opatowiec,26,"50°14'30"" 20°43'26"""
0947627,Skalbmierz,26,"50°19'03"" 20°23'52"""
0947308,Ostrowiec Świętokrzyski,26,"50°56'38"" 21°23'24"""
0254226,Morawica,26,"50°44'42"" 20°37'13"""
0948271,Stąporków,26,"51°08'17"" 20°33'51"""
0980926,Sandomierz,26,"50°40'46"" 21°44'58"""
0255510,Nowa Słupia,26,"50°51'50"" 21°05'24"""
0795933,Klimontów,26,"50°39'23"" 21°27'01"""
0230102,Bodzentyn,26,"50°56'28"" 20°57'25"""
0947136,Końskie,26,"51°11'30"" 20°24'26"""
0946846,Chęciny,26,"50°48'02"" 20°27'44"""
0796588,Koprzywnica,26,"50°35'36"" 21°35'04"""
0793673,Iwaniska,26,"50°43'53"" 21°16'50"""
0980435,Ćmielów,26,"50°53'25"" 21°30'36"""
0946906,Chmielnik,26,"50°36'52"" 20°45'06"""
0264986,Radoszyce,26,"51°04'28"" 20°15'18"""
0948360,Suchedniów,26,"51°02'41"" 20°50'11"""
0947202,Kunów,26,"50°57'17"" 21°16'46"""
0947930,Starachowice,26,"51°03'12"" 21°04'13"""
0980671,Opatów,26,"50°48'05"" 21°25'26"""
0947030,Jędrzejów,26,"50°38'25"" 20°18'13"""
0249343,Małogoszcz,26,"50°48'43"" 20°15'51"""
0946651,Busko-Zdrój,26,"50°28'09"" 20°43'06"""
0277470,Wiślica,26,"50°20'56"" 20°40'27"""
0279686,Wodzisław,26,"50°31'15"" 20°11'30"""
0947610,Sędziszów,26,"50°33'48"" 20°03'07"""
0272951,Stopnica,26,"50°26'23"" 20°56'22"""
0964465,Olsztyn,28,"53°46'35"" 20°29'16"""
0930644,Lidzbark,28,"53°15'41"" 19°49'20"""
0932979,Susz,28,"53°43'06"" 19°20'20"""
0977700,Gołdap,28,"54°18'26"" 22°18'08"""
0977723,Mikołajki,28,"53°48'13"" 21°34'18"""
0977893,Ryn,28,"53°56'20"" 21°32'48"""
0964927,Ostróda,28,"53°41'58"" 19°57'50"""
0485813,Pasym,28,"53°39'01"" 20°47'31"""
0964650,Iława,28,"53°35'24"" 19°34'00"""
0964749,Lubawa,28,"53°30'12"" 19°44'53"""
0481761,Miłakowo,28,"54°00'33"" 20°04'11"""
0490470,Wielbark,28,"53°23'54"" 20°56'49"""
0977947,Węgorzewo,28,"54°12'51"" 21°44'27"""
0932703,Elbląg,28,"54°09'41"" 19°24'35"""
0964583,Bartoszyce,28,"54°15'04"" 20°48'34"""
0964643,Górowo Iławeckie,28,"54°17'16"" 20°29'27"""
0965000,Zalewo,28,"53°50'42"" 19°36'21"""
0933000,Tolkmicko,28,"54°19'13"" 19°31'38"""
0482192,Miłomłyn,28,"53°45'52"" 19°50'12"""
0964710,Kętrzyn,28,"54°04'38"" 21°22'29"""
0977670,Ełk,28,"53°49'22"" 22°21'10"""
0964850,Morąg,28,"53°54'58"" 19°55'45"""
0964577,Barczewo,28,"53°49'42"" 20°41'25"""
0964590,Biskupiec,28,"53°51'52"" 20°57'19"""
0964614,Dobre Miasto,28,"53°59'10"" 20°23'23"""
0977640,Biała Piska,28,"53°36'39"" 22°03'43"""
0964726,Korsze,28,"54°10'20"" 21°08'26"""
0964904,Nidzica,28,"53°21'35"" 20°25'33"""
0964979,Reszel,28,"54°03'02"" 21°08'43"""
0964703,Jeziorany,28,"53°58'35"" 20°44'46"""
0983563,Nowe Miasto Lubawskie,28,"53°25'26"" 19°35'32"""
0977806,Orzysz,28,"53°48'35"" 21°56'50"""
0964732,Lidzbark Warmiński,28,"54°07'33"" 20°34'59"""
0977835,Pisz,28,"53°37'48"" 21°48'22"""
0964910,Olsztynek,28,"53°34'60"" 20°17'07"""
0977692,Giżycko,28,"54°02'24"" 21°46'18"""
0977841,Ruciane-Nida,28,"53°38'30"" 21°32'14"""
0932873,Młynary,28,"54°11'16"" 19°43'22"""
0932910,Orneta,28,"54°06'59"" 20°07'52"""
0977798,Olecko,28,"54°02'16"" 22°30'10"""
0964991,Szczytno,28,"53°33'48"" 20°59'43"""
0964896,Mrągowo,28,"53°52'36"" 21°18'15"""
0932749,Kisielice,28,"53°36'33"" 19°15'32"""
0930609,Działdowo,28,"53°14'19"" 20°10'57"""
0932710,Braniewo,28,"54°22'56"" 19°49'18"""
0932732,Frombork,28,"54°21'25"" 19°40'55"""
0932956,Pieniężno,28,"54°14'20"" 20°07'29"""
0932927,Pasłęk,28,"54°03'55"" 19°39'31"""
0964985,Sępopol,28,"54°16'05"" 21°00'54"""
0964608,Bisztynek,28,"54°05'10"" 20°54'05"""
0970632,Gniezno,30,"52°31'60"" 17°36'05"""
0949046,Kłodawa,30,"52°15'13"" 18°54'47"""
0954633,Rydzyna,30,"51°47'12"" 16°40'02"""
0205386,Opatówek,30,"51°44'22"" 18°12'51"""
0954395,Gostyń,30,"51°52'55"" 17°00'44"""
0971494,Stęszew,30,"52°16'50"" 16°42'12"""
0967191,Ujście,30,"53°03'11"" 16°43'57"""
0936569,Kalisz,30,"51°45'40"" 18°05'13"""
0971614,Środa Wielkopolska,30,"52°13'44"" 17°16'30"""
0967417,Wysoka,30,"53°10'54"" 17°04'47"""
0970589,Dolsk,30,"51°59'14"" 17°03'50"""
0971502,Swarzędz,30,"52°24'36"" 17°04'39"""
0967392,Wyrzysk,30,"53°09'12"" 17°16'01"""
0967297,Wągrowiec,30,"52°48'24"" 17°12'02"""
0948667,Konin,30,"52°13'41"" 18°15'15"""
0954225,Leszno,30,"51°50'36"" 16°34'28"""
0969400,Poznań,30,"52°24'29"" 16°56'00"""
0949388,Witkowo,30,"52°26'24"" 17°46'22"""
0954343,Borek Wielkopolski,30,"51°54'59"" 17°14'32"""
0201141,Koźminek,30,"51°47'58"" 18°20'08"""
0954567,Osieczna,30,"51°54'16"" 16°40'39"""
0949282,Ślesin,30,"52°22'14"" 18°18'23"""
0948992,Dąbie,30,"52°05'18"" 18°49'20"""
0929701,Trzemeszno,30,"52°33'38"" 17°49'19"""
0949253,Sompolno,30,"52°23'20"" 18°30'10"""
0970543,Czerniejewo,30,"52°25'36"" 17°29'22"""
0937445,Żerków,30,"52°04'06"" 17°33'48"""
0970840,Kłecko,30,"52°37'54"" 17°25'46"""
0970968,Książ Wielkopolski,30,"52°03'45"" 17°14'21"""
0195564,Chocz,30,"51°58'37"" 17°52'13"""
0966820,Gołańcz,30,"52°56'36"" 17°18'04"""
0196380,Dobrzyca,30,"51°51'48"" 17°36'04"""
0954308,Bojanowo,30,"51°42'27"" 16°44'56"""
0937280,Pleszew,30,"51°53'47"" 17°47'09"""
0954550,Miejska Górka,30,"51°39'20"" 16°57'25"""
0971459,Skoki,30,"52°40'24"" 17°09'33"""
0954461,Jutrosin,30,"51°39'05"" 17°10'09"""
0954604,Rawicz,30,"51°36'34"" 16°51'30"""
0949247,Słupca,30,"52°17'22"" 17°52'21"""
0988632,Wolsztyn,30,"52°06'52"" 16°06'60"""
0971034,Miłosław,30,"52°12'10"" 17°29'19"""
0590310,Nekla,30,"52°21'52"" 17°24'45"""
0949164,Pyzdry,30,"52°10'01"" 17°41'13"""
0966760,Chodzież,30,"52°59'32"" 16°54'55"""
0524393,Budzyń,30,"52°53'24"" 16°59'16"""
0937327,Stawiszyn,30,"51°55'03"" 18°06'42"""
0954538,Krobia,30,"51°46'27"" 16°59'05"""
0935506,Międzychód,30,"52°36'16"" 15°53'58"""
0954484,Kościan,30,"52°05'09"" 16°38'39"""
0970537,Czempiń,30,"52°08'34"" 16°45'41"""
0966990,Margonin,30,"52°58'24"" 17°05'40"""
0967096,Szamocin,30,"53°01'44"" 17°07'18"""
0954580,Pogorzela,30,"51°49'21"" 17°13'49"""
0971436,Sieraków,30,"52°38'59"" 16°04'56"""
0966777,Czarnków,30,"52°54'17"" 16°33'52"""
0954596,Poniec,30,"51°45'48"" 16°48'31"""
0954544,Krzywiń,30,"51°57'42"" 16°49'15"""
0971028,Lwówek,30,"52°26'53"" 16°10'51"""
0936871,Kępno,30,"51°16'45"" 17°59'00"""
0954656,Śmigiel,30,"52°00'44"" 16°31'31"""
0970810,Grodzisk Wielkopolski,30,"52°13'28"" 16°21'51"""
0949129,Przedecz,30,"52°19'60"" 18°54'02"""
0971175,Nowy Tomyśl,30,"52°18'60"" 16°07'57"""
0971241,Opalenica,30,"52°18'27"" 16°24'47"""
0966961,Krzyż Wielkopolski,30,"52°52'45"" 16°00'49"""
0937333,Sulmierzyce,30,"51°36'22"" 17°31'50"""
0954478,Kobylin,30,"51°42'60"" 17°13'36"""
0949017,Golina,30,"52°14'42"" 18°05'39"""
0988655,Zbąszyń,30,"52°15'12"" 15°55'08"""
0971413,Rakoniewice,30,"52°08'19"" 16°16'24"""
0949052,Koło,30,"52°12'16"" 18°37'57"""
0936925,Koźmin Wielkopolski,30,"51°49'38"" 17°27'10"""
0971181,Oborniki,30,"52°38'45"" 16°48'32"""
0971620,Wielichowo,30,"52°07'03"" 16°20'59"""
0936931,Krotoszyn,30,"51°41'45"" 17°26'15"""
0967162,Trzcianka,30,"53°02'24"" 16°27'38"""
0199088,Jaraczewo,30,"51°58'08"" 17°17'50"""
0936776,Jarocin,30,"51°58'21"" 17°30'06"""
0937310,Raszków,30,"51°43'06"" 17°43'34"""
0967334,Wieleń,30,"52°53'19"" 16°10'04"""
0967080,Rogoźno,30,"52°45'08"" 16°59'30"""
0937439,Zduny,30,"51°38'42"" 17°22'32"""
0970974,Luboń,30,"52°20'45"" 16°52'40"""
0971376,Puszczykowo,30,"52°17'05"" 16°51'16"""
0970520,Buk,30,"52°21'19"" 16°31'11"""
0949023,Kleczew,30,"52°22'15"" 18°10'23"""
0937132,Ostrów Wielkopolski,30,"51°38'58"" 17°49'00"""
0937089,Nowe Skalmierzyce,30,"51°42'31"" 17°59'30"""
0937110,Odolanów,30,"51°34'27"" 17°40'25"""
0971560,Śrem,30,"52°05'43"" 17°01'14"""
0936760,Grabów nad Prosną,30,"51°30'30"" 18°06'53"""
0970885,Kostrzyn,30,"52°23'50"" 17°13'32"""
0937066,Mikstat,30,"51°31'56"" 17°58'23"""
0937250,Ostrzeszów,30,"51°25'25"" 17°55'53"""
0970922,Kórnik,30,"52°14'55"" 17°05'23"""
0949336,Turek,30,"52°00'56"" 18°30'06"""
0966530,Piła,30,"53°08'51"" 16°44'22"""
0971637,Września,30,"52°19'33"" 17°33'55"""
0949431,Zagórów,30,"52°10'06"" 17°53'43"""
0949000,Dobra,30,"51°54'56"" 18°36'59"""
0967423,Złotów,30,"53°21'47"" 17°02'20"""
0971212,Obrzycko,30,"52°42'29"" 16°31'37"""
0949193,Rychwał,30,"52°04'12"" 18°09'59"""
0971264,Ostroróg,30,"52°37'36"" 16°27'03"""
0966843,Jastrowie,30,"53°25'16"" 16°48'56"""
0971057,Mosina,30,"52°14'40"" 16°51'02"""
0971270,Pniewy,30,"52°30'29"" 16°15'19"""
0966932,Krajenka,30,"53°17'49"" 16°59'26"""
0526469,Kaczory,30,"53°06'07"" 16°53'05"""
0966984,Łobżenica,30,"53°15'37"" 17°15'19"""
0971152,Murowana Goślina,30,"52°34'33"" 17°00'34"""
0949320,Tuliszków,30,"52°04'39"" 18°17'37"""
0971531,Szamotuły,30,"52°36'42"" 16°34'43"""
0967044,Okonek,30,"53°32'07"" 16°50'59"""
0971287,Pobiedziska,30,"52°28'39"" 17°17'06"""
0967386,Wronki,30,"52°42'29"" 16°22'43"""
0979969,Trzebiatów,32,"54°03'48"" 15°15'58"""
0935601,Pełczyce,32,"53°02'38"" 15°18'15"""
0979053,Gryfice,32,"53°54'58"" 15°11'55"""
0979952,Trzcińsko-Zdrój,32,"52°57'60"" 14°36'23"""
0950322,Świdwin,32,"53°46'29"" 15°46'27"""
0950144,Połczyn-Zdrój,32,"53°46'01"" 16°05'27"""
0979432,Płoty,32,"53°48'16"" 15°16'05"""
0774782,Dziwnów,32,"54°01'39"" 14°45'37"""
0978881,Golczewo,32,"53°49'28"" 14°58'42"""
0967245,Wałcz,32,"53°16'23"" 16°28'03"""
0966808,Człopa,32,"53°05'11"" 16°07'18"""
0967038,Mirosławiec,32,"53°20'29"" 16°05'17"""
0979113,Kamień Pomorski,32,"53°58'07"" 14°46'22"""
0967185,Tuczno,32,"53°11'40"" 16°09'14"""
0979248,Międzyzdroje,32,"53°55'44"" 14°27'01"""
0980079,Wolin,32,"53°50'29"" 14°36'48"""
0950026,Kołobrzeg,32,"54°10'47"" 15°34'20"""
0306236,Gościno,32,"54°03'05"" 15°39'10"""
0949804,Bobolice,32,"53°57'20"" 16°35'22"""
0950240,Sianów,32,"54°13'32"" 16°17'49"""
0935268,Barlinek,32,"52°59'50"" 15°13'10"""
0935305,Dębno,32,"52°44'08"" 14°42'08"""
0935558,Myślibórz,32,"52°55'30"" 14°52'04"""
0979308,Nowe Warpno,32,"53°43'22"" 14°17'17"""
0979449,Police,32,"53°33'09"" 14°34'19"""
0979120,Lipiany,32,"53°00'10"" 14°58'15"""
0979515,Pyrzyce,32,"53°08'45"" 14°53'33"""
0949833,Darłowo,32,"54°25'15"" 16°24'37"""
0977410,Sławno,32,"54°21'29"" 16°40'39"""
0935357,Drawno,32,"53°13'07"" 15°45'22"""
0979389,Nowogard,32,"53°40'06"" 15°07'28"""
